Sample,Species,Location,Date,Fish #,TL
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis 4,P. grandispinis,Port Hacking,2/02/2016,L9,3.136
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis 4,P. grandispinis,Port Hacking,2/02/2016,L10,2.92
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L1,3.294
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L2,3.05
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L3,3.12
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L4,3.092
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L5,2.781
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L6,2.554
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L7,2.623
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L8,2.862
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L9,2.694
PHA Tow 1 - 50A (B) - 2.2.16 - 10x P. grandispinis ,P. grandispinis,Port Hacking,2/02/2016,L10,3.183
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L1,2.396
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L2,2.738
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L3,2.695
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L4,2.514
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L5,2.619
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L6,2.328
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L7,3.549
PHA Tow 1 - 50A (B) - 2.2.16 - 8x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,2/02/2016,L8,2.876
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L1,3.221
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L2,3.004
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L3,2.673
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L4,3.504
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L5,2.961
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L6,3.908
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L7,2.395
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L8,2.629
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L9,2.917
PHA Tow 1 - 50A (B) - 2.2.2016 - 10x P. grandispinis,P. grandispinis,Port Hacking,2/02/2016,L10,2.174
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L1,4.216
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L2,2.386
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L3,1.96
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L4,2.338
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L5,2.802
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L6,2.612
PHB - 9.4.19 - 7x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,9/04/2019,L7,2.673
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L1,2.524
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L2,2.686
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L3,4.114
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L4,3.352
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L5,2.563
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L6,2.601
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L7,2.677
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L8,3.482
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L9,3.144
PHB - 9.4.19 - 10x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L10,3.284
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L1,2.564
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L2,3.769
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L3,2.019
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L4,3.195
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L5,2.95
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L6,3.879
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L7,3.339
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L8,1.671
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L9,2.29
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L10,2.259
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L11,2.357
PHB - 9.4.19 - 12x P. grandispinis,P. grandispinis,Port Hacking,9/04/2019,L12,5.578
PHB - 19.11.2019 - 1x P. grandispinis,P. grandispinis,Port Hacking,19/11/2019,L1,2.046
PHB - 22.1.2019 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/01/2019,L1,2.817
PHB - 22.1.2019 - 1x P. richardsoni,P. richardsoni,Port Hacking,22/01/2019,L1,4.014
PHB - 23.3.17 - PH50 - 4x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L1,3.384
PHB - 23.3.17 - PH50 - 4x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L2,2.049
PHB - 23.3.17 - PH50 - 4x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L3,2.033
PHB - 23.3.17 - PH50 - 4x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L4,2.717
PHB - 23.3.17 - PH50 - 5x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L1,3.549
PHB - 23.3.17 - PH50 - 5x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L2,2.604
PHB - 23.3.17 - PH50 - 5x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L3,7.509
PHB - 23.3.17 - PH50 - 5x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L4,5.572
PHB - 23.3.17 - PH50 - 5x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L5,2.344
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L1,2.15
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L2,2.907
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L3,3.087
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L4,2.177
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L5,2.267
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L6,4.276
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L7,4.073
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L8,2.313
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L9,3.558
PHB - 23.3.17 - PH50 - 10x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L10,4.168
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L1,2.094
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L2,2.888
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L3,2.788
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L4,3.231
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L5,2.585
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L6,5.159
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L7,5.453
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L8,3.411
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L9,2.625
PHB - 23.3.17 - PH50 - 10x P. grandispinis 2,P. grandispinis,Port Hacking,23/03/2017,L10,2.12
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L1,2.308
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L2,2.397
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L3,3.181
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L4,2.787
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L5,3.417
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L6,4.585
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L7,2.258
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L8,2.737
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L9,4.719
PHB - 23.3.17 - PH50 - 10x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L10,3.428
PHB - 23.3.17 - PH50 - 1x P. richardsoni,P. richardsoni,Port Hacking,23/03/2017,L1,3.699
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L1,5.372
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L2,3.702
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L3,3.678
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L4,2.495
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L5,3.071
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L6,5.173
PHB - 23.3.17 - PH100 #2 - ETOH - 7x P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L7,2.728
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L1,3.316
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L2,2.548
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L3,4.316
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L4,4.426
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L5,5.202
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L6,2.521
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L7,2.83
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L8,2.661
PHB - 23.3.17 - PH100 #2 - ETOH - 9x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/03/2017,L9,3.61
PHB - 23.3.17 - PH100 #2 - ETOH - P. fuscus,P. fuscus,Port Hacking,23/03/2017,L1,5.892
PHB - 23.3.17 - PH100 #2 - ETOH - P. grandispinis,P. grandispinis,Port Hacking,23/03/2017,L1,3.516
PHB - 23.5.2019 - 1x P. grandispinis,P. grandispinis,Port Hacking,23/05/2019,L1,6.45
PHB - 23.5.2019 - 1x Ratabulus spp,Ratabulus spp.,Port Hacking,23/05/2019,L1,5.077
PHB - 23.7.15 - 100B - P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,23/07/2015,L1,3.282
PHB - 29.7.2019 - 2x P. richardsoni,P. richardsoni,Port Hacking,29/07/2019,L1,3.027
PHB - 29.7.2019 - 2x P. richardsoni,P. richardsoni,Port Hacking,29/07/2019,L2,4.231
PHB - 29.7.2019 - 3x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L1,3.479
PHB - 29.7.2019 - 3x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L2,3.33
PHB - 29.7.2019 - 3x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L3,2.57
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L1,4.139
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L2,6.148
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L3,5.495
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L4,4.1
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L5,6.572
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L6,4.696
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L7,4.874
PHB - 29.7.2019 - 8x P. grandispinis,P. grandispinis,Port Hacking,29/07/2019,L8,4.009
PHB - 30.6.15 - 100A - 2x P. grandispinis,P. grandispinis,Port Hacking,30/06/2015,L1,3.005
PHB - 30.6.15 - 100A - 2x P. grandispinis,P. grandispinis,Port Hacking,30/06/2015,L2,2.051
PHB - 100 - 21.9.2017 - 4x P. richardsoni + 1x P. caeruleopunctatus (right),P. richardsoni,Port Hacking,21/09/2017,L1,3.37
PHB - 100 - 21.9.2017 - 4x P. richardsoni + 1x P. caeruleopunctatus (right),P. richardsoni,Port Hacking,21/09/2017,L2,5.04
PHB - 100 - 21.9.2017 - 4x P. richardsoni + 1x P. caeruleopunctatus (right),P. richardsoni,Port Hacking,21/09/2017,L3,5.279
PHB - 100 - 21.9.2017 - 4x P. richardsoni + 1x P. caeruleopunctatus (right),P. richardsoni,Port Hacking,21/09/2017,L4,5.056
PHB - 100 - 21.9.2017 - 4x P. richardsoni + 1x P. caeruleopunctatus (right),P. caeruleopunctatus ,Port Hacking,21/09/2017,L5,6.274
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L1,8.133
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L2,6.836
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L3,8.08
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L4,3.807
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L5,4.648
PHB - 100 - 21.9.2017 - 6x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,21/09/2017,L6,3.819
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L1,7.681
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L2,3.644
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L3,3.018
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L4,3.794
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L5,4
PHB - 100 - 21.9.2017 - 6x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L6,3.185
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L1,8.033
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L2,6.361
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L3,8.359
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L4,8.82
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L5,6.256
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L6,10.533
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L7,2.32
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L8,5.838
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L9,3.892
PHB - 100 - 21.9.2017 - 10x P. grandispinis,P. grandispinis,Port Hacking,21/09/2017,L10,7.022
PHB - 100A - 3.5.16 - 2x P. grandispinis,P. grandispinis,Port Hacking,3/05/2016,L1,7.111
PHB - 100A - 3.5.16 - 2x P. grandispinis,P. grandispinis,Port Hacking,3/05/2016,L2,7.503
PHB - 100A - 19.8.2015 - P. grandispinis,P. grandispinis,Port Hacking,19/08/2015,L1,3.022
PHB - 100A - 19.8.2015 - Ratabulus spp,Ratabulus spp.,Port Hacking,19/08/2015,L1,3.272
PHB - 100B - 19.8.2015 - 2x P. grandispinis,P. grandispinis,Port Hacking,19/08/2015,L1,2.592
PHB - 100B - 19.8.2015 - 2x P. grandispinis,P. grandispinis,Port Hacking,19/08/2015,L2,3.023
PHB - 100m - 22.8.2017 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/08/2017,L1,3.713
PHB - 100m - 22.8.2017 - 2x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L1,10.052
PHB - 100m - 22.8.2017 - 2x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L2,12.749
PHB #1 - 5.2.17 - 5x P. grandispinis,P. grandispinis,Port Hacking,5/02/2017,L1,3.437
PHB #1 - 5.2.17 - 5x P. grandispinis,P. grandispinis,Port Hacking,5/02/2017,L2,4.57
PHB #1 - 5.2.17 - 5x P. grandispinis,P. grandispinis,Port Hacking,5/02/2017,L3,2.897
PHB #1 - 5.2.17 - 5x P. grandispinis,P. grandispinis,Port Hacking,5/02/2017,L4,2.521
PHB #1 - 5.2.17 - 5x P. grandispinis,P. grandispinis,Port Hacking,5/02/2017,L5,3.199
PHB #1 - 5.9.18 - Bottle 1 of 2 - 1x P. grandispinis,P. grandispinis,Port Hacking,5/09/2018,L1,10.9
PHB #1 - 18.7.16 - 1x P. richardsoni,P. richardsoni,Port Hacking,18/07/2016,L1,1.59
PHB #1 - 18.7.16 - 5x P. grandispinis,P. grandispinis,Port Hacking,18/07/2016,L1,2.525
PHB #1 - 18.7.16 - 5x P. grandispinis,P. grandispinis,Port Hacking,18/07/2016,L2,2.116
PHB #1 - 18.7.16 - 5x P. grandispinis,P. grandispinis,Port Hacking,18/07/2016,L3,2.511
PHB #1 - 18.7.16 - 5x P. grandispinis,P. grandispinis,Port Hacking,18/07/2016,L4,2.818
PHB #1 - 18.7.16 - 5x P. grandispinis,P. grandispinis,Port Hacking,18/07/2016,L5,3.902
PHB #1 - 21.11.18 - 5x P. caeruleopunctatus0001,P. caeruleopunctatus ,Port Hacking,21/11/2018,L1,4.556
PHB #1 - 21.11.18 - 5x P. caeruleopunctatus0001,P. caeruleopunctatus ,Port Hacking,21/11/2018,L2,3.413
PHB #1 - 21.11.18 - 5x P. caeruleopunctatus0001,P. caeruleopunctatus ,Port Hacking,21/11/2018,L3,4.247
PHB #1 - 21.11.18 - 5x P. caeruleopunctatus0001,P. caeruleopunctatus ,Port Hacking,21/11/2018,L4,3.142
PHB #1 - 21.11.18 - 5x P. caeruleopunctatus0001,P. caeruleopunctatus ,Port Hacking,21/11/2018,L5,4.193
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L1,3.014
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L2,3.735
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L3,3.754
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L4,2.881
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L5,4.335
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L6,3.192
PHB #1 - 21.11.18 - 7x P. grandispinis,P. grandispinis,Port Hacking,21/11/2018,L7,2.229
PHB #1 - 22.2.18 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/02/2018,L1,3.041
PHB #1 - 22.2.18 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/02/2018,L2,3.523
PHB #1 - 22.2.18 - 2x P. grandispinis,P. grandispinis,Port Hacking,22/02/2018,L1,3.345
PHB #1 - 22.2.18 - 2x P. grandispinis,P. grandispinis,Port Hacking,22/02/2018,L2,3.25
PHB #1 - 22.8.2017 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,22/08/2017,L1,7.216
PHB #1 - 22.8.2017 - 2x P. richardsoni,P. richardsoni,Port Hacking,22/08/2017,L1,6.021
PHB #1 - 22.8.2017 - 2x P. richardsoni,P. richardsoni,Port Hacking,22/08/2017,L2,4.508
PHB #1 - 22.8.2017 - 4x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L1,8.214
PHB #1 - 22.8.2017 - 4x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L2,7.757
PHB #1 - 22.8.2017 - 4x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L3,5.806
PHB #1 - 22.8.2017 - 4x P. grandispinis,P. grandispinis,Port Hacking,22/08/2017,L4,7.668
PHB #1 - 27.9.18 - 1x P. grandispinis,P. grandispinis,Port Hacking,27/09/2018,L1,6.296
PHB #1 - 27.9.18 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,27/09/2018,L1,5.13
PHB #1 - 27.9.18 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,27/09/2018,L2,6.607
PHB #1 - PH100 - 17.7.17 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,17/07/2017,L1,5.049
PHB #1 - PH100 - 17.7.17 - 2x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,17/07/2017,L2,2.554
PHB #1 - PH100 - 17.7.17 - 2x P. grandispinis,P. grandispinis,Port Hacking,17/07/2017,L1,3.691
PHB #1 - PH100 - 17.7.17 - 2x P. grandispinis,P. grandispinis,Port Hacking,17/07/2017,L2,3.89
PHB #1 - Tow A - 23.1.18 - 4x P. grandispinis,P. grandispinis,Port Hacking,23/01/2018,L1,5.623
PHB #1 - Tow A - 23.1.18 - 4x P. grandispinis,P. grandispinis,Port Hacking,23/01/2018,L2,2.854
PHB #1 - Tow A - 23.1.18 - 4x P. grandispinis,P. grandispinis,Port Hacking,23/01/2018,L3,2.148
PHB #1 - Tow A - 23.1.18 - 4x P. grandispinis,P. grandispinis,Port Hacking,23/01/2018,L4,3.875
PHB #2 - 19.12.18 - 2x P. grandispinis,P. grandispinis,Port Hacking,19/12/2018,L1,2.409
PHB #2 - 19.12.18 - 2x P. grandispinis,P. grandispinis,Port Hacking,19/12/2018,L2,1.912
PHB #2 - 19.12.18 - 4x P. caeruelopunctatus,P. caeruleopunctatus ,Port Hacking,19/12/2018,L1,2.306
PHB #2 - 19.12.18 - 4x P. caeruelopunctatus,P. caeruleopunctatus ,Port Hacking,19/12/2018,L2,2.904
PHB #2 - 19.12.18 - 4x P. caeruelopunctatus,P. caeruleopunctatus ,Port Hacking,19/12/2018,L3,2.081
PHB #2 - 19.12.18 - 4x P. caeruelopunctatus,P. caeruleopunctatus ,Port Hacking,19/12/2018,L4,2.092
PHB #2 - 18.5.2017 - P. grandispinis,P. grandispinis,Port Hacking,18/05/2017,L1,5.308
PHB #2 - 27.9.2018 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,27/09/2018,L1,6.355
PHB #2 - 27.9.2018 - 1x P. grandispinis,P. grandispinis,Port Hacking,27/09/2018,L1,3.149
PHB #2 - 28.8.2019 - 1x P. caeruleopunctatus,P. caeruleopunctatus ,Port Hacking,28/08/2019,L1,3.686
